grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2022/129,ECRET,International Returns & Reintegration Assistance,"Breydelstraat 36, 1040 Brussels, Belgium",2022/CFP/POST/01,1062440,2022,Belgium,2022/CFP/POST/01,European Centre for Returns
2022/155,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,11556,2022,Albania,European Centre for Returns,European Centre for Returns
2022/180,ECRET,"Ministère de l'intérieur, Direction générale des étrangers en France","Place Beauvau 75800 PARIS Cedex 8, France",2022/ECRET/01,1300106,2022,France,European Centre for Returns,European Centre for Returns
2022/181,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,20531,2022,Belgium,European Centre for Returns,European Centre for Returns
2022/188,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/189,ECRET,Helsinki Police Department,"Pasilanraitio 11, FI-00240 Helsinki, Finland",2022/ECRET/01,95015,2022,Finland,European Centre for Returns,European Centre for Returns
2022/190,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2022/ECRET/01,9148.5,2022,Georgia,European Centre for Returns,European Centre for Returns
2022/191,ECRET,Swedish Police Authority,"106 75 Stockholm
Sweden",2022/ECRET/01,348320,2022,Sweden,European Centre for Returns,European Centre for Returns
2022/199,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2022/ECRET/01,32221,2022,Poland,European Centre for Returns,European Centre for Returns
2022/203,ECRET,Federal Police Regional Office Koblenz,"Roonstraße 13, 56068 Koblenz, Germany",2022/ECRET/01,7397356,2022,Germany,European Centre for Returns,European Centre for Returns
2022/204,ECRET,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/ECRET/01,4241181,2022,Italy,European Centre for Returns,European Centre for Returns
2022/205,ECRET,Comisaría General de Extranjería y Fronteras,"C/ General Pardiñas 90 bis, 28006, Madrid",2022/ECRET/01,1087229,2022,Spain,European Centre for Returns,European Centre for Returns
2022/206,ECRET,Federal Ministry of Interior,"Modecenterstraße 22, A-1030 Vienna, Austria",2022/ECRET/02,215091,2022,Austria,European Centre for Returns,European Centre for Returns
2022/217,ECRET,State Secretariat for Migration,"Operations Center (OPC)
Postfach 314, CH-8058 Zürich-Flughafen, Switzerland",2022/ECRet/02,114651,2022,Switzerland,European Centre for Returns,European Centre for Returns
2022/218,ECRET,National Police Immigration Service,"Økern veien 11-13, Postbox 8102 Dep. 0032 Oslo, Norway",2022/ECRet/02,1096935,2022,Norway,European Centre for Returns,European Centre for Returns
2022/225,ECRET,"Migration Department, Ministry of Interior","L. Sapiegos str. Nr. 1, LT-10312 Vilnius, Lithuania",2022/ECRET/01,12221,2022,Lithuania,European Centre for Returns,European Centre for Returns
2022/232,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,20800.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/234,ECRET,Slovak Ministry of Interior,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2022/ECRET/01,24106,2022,Slovakia,European Centre for Returns,European Centre for Returns
2022/246,ECRET,Police of the Czech Republic,"Strojnicka 27, 170 89 Praha 7, Czech Republic",2022/ECRET/01,7088.18,2022,Czech Republic,European Centre for Returns,European Centre for Returns
2022/256,ECRET,Border Guard,"Aleja Niepodległości 100, 02-514 Warszawa, Poland","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps",949388,2022,Poland,Human Resources,European Centre for Returns
2022/261,ECRET,Chief Directorate Border Police - Ministry of Interior,"48 “Knyaginya Maria Louisa” Blvd, Sofia 1202, Bulgaria",2022/ECRET/01,2866,2022,Bulgaria,European Centre for Returns,European Centre for Returns
2022/266,ECRET,Danish Return Agency,"Birkerød Kongevej 2, DK-3460 Birkerød, Denmark",2022/ECRET/01,6293,2022,Denmark,European Centre for Returns,European Centre for Returns
2022/270,ECRET,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbanização Cabanas Golfe, nº 1, 2734-506 Barcarena, Portugal",2022/ECRET/01,4968,2022,Portugal,European Centre for Returns,European Centre for Returns
2022/273,ECRET,National Police Immigration Service,"Økern veien 11-13, Postbox 8102 Dep. 0032 Oslo, Norway",2022/ECRET/01,444840,2022,Norway,European Centre for Returns,European Centre for Returns
2022/276,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2022/ECRET/01,7318.8,2022,Georgia,European Centre for Returns,European Centre for Returns
2022/286,ECRET,National Directorate-General for Aliens Policing,"1117 Budapest, Budafoki str. 60, Hungary",2022/ECRET/01,11799,2022,Hungary,European Centre for Returns,European Centre for Returns
2022/288,ECRET,General Inspectorate for Immigration,"15A Lt. col. Marinescu Constantin Street, Sector 5, Bucharest, Romania",2022/ECRET/01,24141,2022,Romania,European Centre for Returns,European Centre for Returns
2022/290,ECRET,National Police Commissioner,"Skúlagata 21, IS-101 Reykjavik, Iceland",2022/ECRET/01,11464,2022,Iceland,European Centre for Returns,European Centre for Returns
2022/291,ECRET,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",FOA-R 2022 - PRE-RETURN ACTIVITIES,34813,2022,Germany,FOA,European Centre for Returns
2022/299,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/309,ECRET,Civil Registry and Migration Department (CRMD),"Sotiri Tsagari 9, 1478 Nicosia, Cyprus",2022/ECRET/01,78896,2022,Cyprus,European Centre for Returns,European Centre for Returns
2022/313,ECRET,Repatriation and Departure Service,"Rijnstraat 8, 2515 XP The Hague, The Netherlands, P.O. Box 164, 2501 CD",2022/ECRET/01,51765,2022,Netherlands,European Centre for Returns,European Centre for Returns
2022/316,ECRET,National Police Immigration Service,"Økern veien 11-13, Postbox 8102 Dep. 0032 Oslo, Norway",2022/ECRET/01,9239,2022,Norway,European Centre for Returns,European Centre for Returns
2022/318,ECRET,Regierungspräsidium Darmstadt,"Luisenplatz 2
64283 Darmstadt
Germany",2022/ECRET/01,1836,2022,Germany,European Centre for Returns,European Centre for Returns
2022/319,ECRET,Regierungspräsidium Kassel,"Am alten Stadtschloss 1
34117 Kassel
Germany",2022/ECRET/01,1832,2022,Germany,European Centre for Returns,European Centre for Returns
2022/321,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,205559,2022,Belgium,European Centre for Returns,European Centre for Returns
2022/323,ECRET,Police,"Stefanova 2, 1501 Ljubljana, Slovenia",2022/ECRET/01,346632,2022,Slovenia,European Centre for Returns,European Centre for Returns
2022/324,ECRET,Swedish Police Authority,"106 75 Stockholm
Sweden",2022/ECRET/01,714221,2022,Sweden,European Centre for Returns,European Centre for Returns
2022/326,ECRET,Police,"Stefanova 2, 1501 Ljubljana, Slovenia",2022/ECRET/01,15597,2022,Slovenia,European Centre for Returns,European Centre for Returns
2022/335,ECRET,Police Force,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2022/ECRET/01,44690,2022,Slovakia,European Centre for Returns,European Centre for Returns
2022/336,ECRET,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/ECRET/01,3364127,2022,Italy,European Centre for Returns,European Centre for Returns
2022/339,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2022/ECRET/01,25270,2022,Poland,European Centre for Returns,European Centre for Returns
2022/340,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2022/ECRET/01,8346,2022,Georgia,European Centre for Returns,European Centre for Returns
2022/342,ECRET,Danish Return Agency,"Birkerød Kongevej 2, DK-3460 Birkerød, Denmark",2022/ECRET/01,27874,2022,Denmark,European Centre for Returns,European Centre for Returns
2022/343,ECRET,Comisaría General de Extranjería y Fronteras,"C/ General Pardiñas 90 bis, 28006, Madrid",2022/ECRET/01,197145,2022,Spain,European Centre for Returns,European Centre for Returns
2022/344,ECRET,Federal Ministry of Interior,"Modecenterstraße 22, A-1030 Vienna, Austria",2022/ECRET/01,283180,2022,Austria,European Centre for Returns,European Centre for Returns
2022/346,ECRET,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2022/ECRET/01,6998951,2022,Germany,European Centre for Returns,European Centre for Returns
2022/347,ECRET,Helsinki Police Department,"Pasilanraitio 11, FI-00240 Helsinki, Finland",2022/ECRET/01,16470,2022,Finland,European Centre for Returns,European Centre for Returns
2022/348,ECRET,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels – Belgium",2022/ECRET/01,1314,2022,Belgium,European Centre for Returns,European Centre for Returns
2022/349,ECRET,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/ECRET/01,3572,2022,Estonia,European Centre for Returns,European Centre for Returns
2022/352,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/353,ECRET,"Ministère de l'intérieur, Direction générale des étrangers en France","Place Beauvau 75800 PARIS Cedex 8, France",2022/ECRET/01,1065382,2022,France,European Centre for Returns,European Centre for Returns
2022/355,ECRET,State Border Guard Service Lithuania,"SAVANORIŲ PR. 2, Vilnius LT-03116, Lithuania",2022/ECRET/01,29408,2022,Lithuania,European Centre for Returns,European Centre for Returns
2022/361,ECRET,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2022/ECRET/01,33060,2022,Germany,European Centre for Returns,European Centre for Returns
2022/362,ECRET,Direction Central de la Police aux Frontieres,"Site Garance - Place Beauvau - 75800 PARIS Cedex 8, France",2022/ECRET/01,1881,2022,France,European Centre for Returns,European Centre for Returns
2022/364,ECRET,Chief Directorate Border Police - Ministry of Interior,"29 “6-ti Septemvri” str. Sofia 1000, BULGARIA",2022/ECRET/01,1958,2022,Bulgaria,European Centre for Returns,European Centre for Returns
2022/371,ECRET,"Kreis Coesfeld, Zentrale Ausländerbehörde","Friedrich-Ebert-Str. 7, 48653 Coesfeld, Germany",2022/ECRET/01,1608,2022,Germany,European Centre for Returns,European Centre for Returns
2022/374,ECRET,Bulgarian Ministry of Interior,"48 “Knyaginya Maria Louisa” Blvd, Sofia 1202, Bulgaria",2022/ECRET/01,5459,2022,Bulgaria,European Centre for Returns,European Centre for Returns
2022/377,ECRET,National Directorate-General for Aliens Policing,"1117 Budapest, Budafoki str. 60, Hungary",2022/ECRET/01,10029,2022,Hungary,European Centre for Returns,European Centre for Returns
2022/379,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/380,ECRET,Police of the Czech Republic,"Strojnicka 27, 170 89 Praha 7, Czech Republic",2022/ECRET/01,17218,2022,Czech Republic,European Centre for Returns,European Centre for Returns
2022/381,ECRET,"Stadt Bielefeld, Zentrale Ausländerbehörde","Stadt Bielefeld, Zentrale Ausländerbehörde, Am Stadtholz 26, 
33609 Bielefeld, Germany",2022/ECRET/01,1301,2022,Germany,European Centre for Returns,European Centre for Returns
2022/388,ECRET,Ministerium der Justiz und für Migration Baden-Württemberg,"Schillerplatz 4, 70173 Stuttgart, Germany",2022/ECRET/01,1596,2022,Germany,European Centre for Returns,European Centre for Returns
2022/391,ECRET,State Secretariat for Migration,"Operations Center (OPC)
Postfach 314, CH-8058 Zürich-Flughafen, Switzerland",2022/ECRET/01,239163,2022,Switzerland,European Centre for Returns,European Centre for Returns
2022/396,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,21571.2,2022,Albania,European Centre for Returns,European Centre for Returns
2022/399,ECRET,"Migration Department, Ministry of Interior","L. Sapiegos str. Nr. 1, LT-10312 Vilnius, Lithuania",2022/ECRET/01,190890,2022,Lithuania,European Centre for Returns,European Centre for Returns
2022/400,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2022/ECRET/01,8346,2022,Georgia,European Centre for Returns,European Centre for Returns
2022/413,ECRET,Belgian Immigration Office,"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,19101.32,2022,Belgium,European Centre for Returns,European Centre for Returns
2022/415,ECRET,National Police Commissioner,"Skúlagata 21, IS-101 Reykjavik, Iceland",2022/ECRET/01,5733,2022,Iceland,European Centre for Returns,European Centre for Returns
2021/1,ECRET,State Secretariat for Migration,"Operations Center (OPC)Postfach 314, CH-8058 ZÃ¼rich-Flughafen, Switzerland",2021/ECRet/01,223290,2021,Switzerland,European Centre for Returns,European Centre for Returns
2021/2,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,97496.11,2021,Poland,European Centre for Returns,European Centre for Returns
2021/3,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,129269.9,2021,Poland,European Centre for Returns,European Centre for Returns
2021/4,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,9244.8,2021,Albania,European Centre for Returns,European Centre for Returns
2021/5,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2021/ECRet/01,4879.2,2021,Georgia,European Centre for Returns,European Centre for Returns
2021/6,ECRET,Police,"Stefanova 2, 1501 Ljubljana, Slovenia",2021/ECRet/01,35195,2021,Slovenia,European Centre for Returns,European Centre for Returns
2021/7,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,23704,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/9,ECRET,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2021/ECRet/01,8315273,2021,Germany,European Centre for Returns,European Centre for Returns
2021/11,ECRET,Helsinki Police Department,"Pasilanraitio 11, FI-00240 Helsinki, Finland",2021/ECRet/01,100097,2021,Finland,European Centre for Returns,European Centre for Returns
2021/12,ECRET,Repatriation and Departure Service,"Rijnstraat 8, 2515 XP The Hague, The Netherlands, P.O.Box 164, 2501 CD, The Hague, The Netherlands",2021/ECRet/01,214465.18,2021,Netherlands,European Centre for Returns,European Centre for Returns
2021/13,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,78980,2021,Poland,European Centre for Returns,European Centre for Returns
2021/14,ECRET,National Police Commissioner,"SkÃºlagata 21, IS-101 Reykjavik, Iceland",2021/ECRet/01,156655,2021,Iceland,European Centre for Returns,European Centre for Returns
2021/15,ECRET,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/ECRet/01,158666.67,2021,Estonia,European Centre for Returns,European Centre for Returns
2021/16,ECRET,Foreigners and Borders Service,NA,2021/ECRet/01,12038,2021,Portugal,European Centre for Returns,European Centre for Returns
2021/18,ECRET,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid, Spain",2021/ECRet/01,851401,2021,Spain,European Centre for Returns,European Centre for Returns
2021/19,ECRET,National Police Immigration Service,"Ã˜kern veien 11-13, Postbox 2095 Vika 0125 Oslo, Norway",2021/ECRet/01,58779,2021,Norway,European Centre for Returns,European Centre for Returns
2021/20,ECRET,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/ECRet/01,2070377,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/21,ECRET,General Inspectorate for Immigration,"15A Lt. col. Marinescu Constantin Street, Sector 5,Bucharest, Romania",2021/ECRet/01,32254,2021,Romania,European Centre for Returns,European Centre for Returns
2021/22,ECRET,National Directorate-General for Aliens Policing,"1117 Budapest, Budafoki str. 60, Hungary",2021/ECRet/01,18009,2021,Hungary,European Centre for Returns,European Centre for Returns
2021/23,ECRET,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,88938,2021,Germany,European Centre for Returns,European Centre for Returns
2021/24,ECRET,Swedish Migration Agency,"601 70 NorrkÃ¶ping, Sweden",2021/ECRet/01,199047.46,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/25,ECRET,Police of the Czech Republic,"Strojnicka 27, 170 89 Praha 7, Czech Republic",2021/ECRet/01,5011,2021,Czech Republic,European Centre for Returns,European Centre for Returns
2021/26,ECRET,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/ECRet/01,2685985,2021,Italy,European Centre for Returns,European Centre for Returns
2021/27,ECRET,Federal Ministry of Interior,"ModecenterstraÃŸe 22, A-1030 Vienna, Austria",2021/ECRet/01,523942,2021,Austria,European Centre for Returns,European Centre for Returns
2021/29,ECRET,"Ministère de l'intérieur, Direction générale des étrangers en France","Place Beauvau 75800 PARIS Cedex 8, France",2021/ECRet/01,773875,2021,France,European Centre for Returns,European Centre for Returns
2021/38,ECRET,Bulgarian Ministry of Interior,"48 â€œKnyaginya Maria Louisaâ€ Blvd, Sofia 1202, Bulgaria",2021/ECRet/01,18104,2021,Bulgaria,European Centre for Returns,European Centre for Returns
2021/39,ECRET,Ministry of Foreign Affairs,"Immigration Directorate, BP 752, L-2017, Luxembourg",2021/ECRet/01,32665,2021,Luxembourg,European Centre for Returns,European Centre for Returns
2021/40,ECRET,Slovak Ministry of Interior,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2021/ECRet/01,9533,2021,Slovakia,European Centre for Returns,European Centre for Returns
2021/65,ECRET,National Police Immigration Service,"Ã˜kern veien 11-13, Postbox 2095 Vika 0125 Oslo, Norway",2021/ECRet/01,177711.8,2021,Norway,European Centre for Returns,European Centre for Returns
2021/119,ECRET,State Secretariat for Migration,"Operations Center (OPC)Postfach 314, CH-8058 ZÃ¼rich-Flughafen, Switzerland",2021/ECRet/01,113687,2021,Switzerland,European Centre for Returns,European Centre for Returns
2021/120,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2021/ECRet/01,5489.1,2021,Georgia,European Centre for Returns,European Centre for Returns
2021/126,ECRET,Repatriation and Departure Service,"Rijnstraat 8, 2515 XP The Hague, The Netherlands, P.O.Box 164, 2501 CD, The Hague, The Netherlands",2021/ECRet/01,192147.25,2021,Netherlands,European Centre for Returns,European Centre for Returns
2021/134,ECRET,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/ECRet/01,174611.23,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/137,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,6933.6,2021,Albania,European Centre for Returns,European Centre for Returns
2021/146,ECRET,Finnish National Police Board,"AsemapÃ¤Ã¤llikÃ¶nkatu 14, 00521 Helsinki, Finland",2021/ECRet/01,143553.62,2021,Finland,European Centre for Returns,European Centre for Returns
2021/171,ECRET,Repatriation and Departure Service,"Rijnstraat 8, 2515 XP The Hague, The Netherlands, P.O.Box 164, 2501 CD, The Hague, The Netherlands",2021/ECRet/01,24040,2021,Netherlands,European Centre for Returns,European Centre for Returns
2021/173,ECRET,"Caritas International Belgium, Non-profit association","rue de la CharitÃ© 43 ; 1210 Brussels, Belgium",2021/ECRet/01,128500,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/174,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,6933.6,2021,Albania,European Centre for Returns,European Centre for Returns
2021/176,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,3539,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/177,ECRET,Czech Ministry of Interior,"Nad Stolou 3, 170 34 Prague 7, Czech Republic",2021/ECRet/01,20311,2021,Czech Republic,European Centre for Returns,European Centre for Returns
2021/180,ECRET,Federal Ministry of Interior,"ModecenterstraÃŸe 22, A-1030 Vienna, Austria",2021/ECRet/01,10070,2021,Austria,European Centre for Returns,European Centre for Returns
2021/181,ECRET,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels â€“ Belgium",2021/ECRet/01,15741,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/185,ECRET,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,44152,2021,Germany,European Centre for Returns,European Centre for Returns
2021/191,ECRET,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2021/ECRet/01,8989812,2021,Germany,European Centre for Returns,European Centre for Returns
2021/192,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2021/ECRet/01,7318.8,2021,Georgia,European Centre for Returns,European Centre for Returns
2021/193,ECRET,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/ECRet/01,646170,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/195,ECRET,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/ECRet/01,2311246,2021,Italy,European Centre for Returns,European Centre for Returns
2021/203,ECRET,Helsinki Police Department,"Pasilanraitio 11, FI-00240 Helsinki, Finland",2021/ECRet/01,151598,2021,Finland,European Centre for Returns,European Centre for Returns
2021/205,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,11556,2021,Albania,European Centre for Returns,European Centre for Returns
2021/206,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,25599,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/209,ECRET,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,57302,2021,Poland,European Centre for Returns,European Centre for Returns
2021/211,ECRET,Comisaría General de Extranjería y Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/ECRet/01,987965,2021,Spain,European Centre for Returns,European Centre for Returns
2021/213,ECRET,National Directorate-General for Aliens Policing,"1117 Budapest, Budafoki str. 60, Hungary",2021/ECRet/01,12969,2021,Hungary,European Centre for Returns,European Centre for Returns
2021/214,ECRET,Bulgarian Ministry of Interior,"48 â€œKnyaginya Maria Louisaâ€ Blvd, Sofia 1202, Bulgaria",2021/ECRet/01,22875,2021,Bulgaria,European Centre for Returns,European Centre for Returns
2021/216,ECRET,State Secretariat for Migration,"Operations Center (OPC)Postfach 314, CH-8058 ZÃ¼rich-Flughafen, Switzerland",2021/ECRet/01,150538,2021,Switzerland,European Centre for Returns,European Centre for Returns
2021/218,ECRET,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels â€“ Belgium",2021/ECRet/01,11789,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/220,ECRET,General Inspectorate for Immigration,"15A Lt. col. Marinescu Constantin Street, Sector 5,Bucharest, Romania",2021/ECRet/01,19440,2021,Romania,European Centre for Returns,European Centre for Returns
2021/222,ECRET,Ministry of Foreign Affairs,"Immigration Directorate, BP 752, L-2017, Luxembourg",2021/ECRet/01,93250,2021,Luxembourg,European Centre for Returns,European Centre for Returns
2021/226,ECRET,"Ministère de l'intérieur, Direction générale des étrangers en France","Place Beauvau 75800 PARIS Cedex 8, France",2021/ECRet/01,779380,2021,France,European Centre for Returns,European Centre for Returns
2021/230,ECRET,Federal Ministry of Interior,"ModecenterstraÃŸe 22, A-1030 Vienna, Austria",2021/ECRet/01,182610,2021,Austria,European Centre for Returns,European Centre for Returns
2021/242,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,11855.6,2021,Albania,European Centre for Returns,European Centre for Returns
2021/294,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2021/ECRet/01,7318.8,2021,Georgia,European Centre for Returns,European Centre for Returns
2021/322,ECRET,Repatriation and Departure Service,"Rijnstraat 8, 2515 XP The Hague, The Netherlands, P.O.Box 164, 2501 CD, The Hague, The Netherlands",2021/ECRet/01,125013,2021,Netherlands,European Centre for Returns,European Centre for Returns
2021/339,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,9244.8,2021,Albania,European Centre for Returns,European Centre for Returns
2021/341,ECRET,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/ECRet/01,70439.13,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/342,ECRET,Police of the Czech Republic,"Strojnicka 27, 170 89 Praha 7, Czech Republic",2021/ECRet/01,2420,2021,Czech Republic,European Centre for Returns,European Centre for Returns
2021/344,ECRET,National Directorate-General for Aliens Policing,"1117 Budapest, Budafoki str. 60, Hungary",2021/ECRet/01,33005,2021,Hungary,European Centre for Returns,European Centre for Returns
2021/351,ECRET,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,111548,2021,Germany,European Centre for Returns,European Centre for Returns
2021/352,ECRET,State Border Guard Service Lithuania,"SAVANORIÅ² PR. 2, Vilnius LT-03116, Lithuania",2021/ECRet/01,5904,2021,Lithuania,European Centre for Returns,European Centre for Returns
2021/353,ECRET,Federal Ministry of Interior,"ModecenterstraÃŸe 22, A-1030 Vienna, Austria",2021/ECRet/01,449357,2021,Austria,European Centre for Returns,European Centre for Returns
2021/354,ECRET,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid, Spain",2021/ECRet/01,785935,2021,Spain,European Centre for Returns,European Centre for Returns
2021/355,ECRET,Civil Registry and Migration Department (CRMD),"90 Archbishop Makarios,III Avenue, 1077 Nicosia, Cyprus",2021/ECRet/01,20534,2021,Cyprus,European Centre for Returns,European Centre for Returns
2021/356,ECRET,Patrol Police Department,"Noe Ramishvili st. 38, 0190 Tbilisi, Georgia",2021/ECRet/01,10946.1,2021,Georgia,European Centre for Returns,European Centre for Returns
2021/358,ECRET,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,25024,2021,Belgium,European Centre for Returns,European Centre for Returns
2021/359,ECRET,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/ECRet/01,388628,2021,Sweden,European Centre for Returns,European Centre for Returns
2021/360,ECRET,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/ECRet/01,2270407,2021,Italy,European Centre for Returns,European Centre for Returns
