grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2013/653,SBS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/SBS/02 JO Poseidon Sea 2013,7985.41,2013,Sweden,Poseidon,Sea Border Sector
2013/689,SBS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/SBS/03 Focal Points Sea 2013,5846.48,2013,Sweden,Focal Points,Sea Border Sector
2013/701,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/27 JRO to Nigeria,59180.6,2013,Sweden,Return Operations,Return Operations Sector
2013/723,ABS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ABS/03 JO Focal Points 2013 Air,8519.08,2013,Sweden,Focal Points,Air Border Sector
2013/728,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/28 JRO to FYROM and Serbia,38884.2,2013,Sweden,Return Operations,Return Operations Sector
2013/772,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/30 JRO to Kosovo,104345.14,2013,Sweden,Return Operations,Return Operations Sector
2013/800,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/01 Attica,10281.63,2013,Sweden,Attica,Return Operations Sector
2013/819,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/34 JRO to Albania,96231.6,2013,Sweden,Return Operations,Return Operations Sector
2013/836,ABS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ABS/03 JO Focal Points 2013 Air,4277.16,2013,Sweden,Focal Points,Air Border Sector
2013/859,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/31 JRO to Serbia,41292,2013,Sweden,Return Operations,Return Operations Sector
2013/890,LBS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/LBS/06 JO Poseidon Land,13266.93,2013,Sweden,Poseidon,Land Borders Sector
2013/905,ROS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/38 JRO to Georgia & Ukraine,30565.17,2013,Sweden,Return Operations,Return Operations Sector
2013/976,ABS,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ABS/03 JO Focal Points 2013 Air,12984.45,2013,Sweden,Focal Points,Air Border Sector
2012/3,ROS,National Bureau of Investigation,NA,2012/ROS/07 JRO to Georgia and Armenia on 17/01/2012,31555.8,2012,Sweden,Return Operations,Return Operations Sector
2012/47,ROS,National Bureau of Investigation,NA,2011/ROS/52 JRO to Kosovo,56202.6,2012,Sweden,Return Operations,Return Operations Sector
2012/59,ROS,National Bureau of Investigation,NA,2011/ROS/53 JRO to Serbia,26568.9,2012,Sweden,Return Operations,Return Operations Sector
2012/67,ROS,National Bureau of Investigation,NA,2011/ROS/54 JRO to Ukraine&Georgia,12360,2012,Sweden,Return Operations,Return Operations Sector
2012/94,ROS,National Bureau of Investigation,NA,2011/ROS/55 JRO to Nigeria,4738,2012,Sweden,Return Operations,Return Operations Sector
2012/107,ROS,National Bureau of Investigation,NA,2012/ROS/09 JRO to Serbia,42147,2012,Sweden,Return Operations,Return Operations Sector
2012/202,ROS,National Bureau of Investigation,NA,2012/ROS/18 JRO to Uzbekistan,190482,2012,Sweden,Return Operations,Return Operations Sector
2012/216,ROS,National Bureau of Investigation,NA,2012/ROS/08 JRO to Serbia,59971.9,2012,Sweden,Return Operations,Return Operations Sector
2012/234,ROS,National Bureau of Investigation,NA,2012/ROS/11 JRO to Nigeria,68115.1,2012,Sweden,Return Operations,Return Operations Sector
2012/301,ROS,National Bureau of Investigation,NA,2012/ROS/12 JRO to Serbia,90848.2,2012,Sweden,Return Operations,Return Operations Sector
2012/350,ABS,National Bureau of Investigation,NA,2012/ABS/04 PP Flexi Force - Hubble module,10759.9,2012,Sweden,Hubble,Air Border Sector
2012/392,ROS,National Bureau of Investigation,NA,2011/ROS/51 JRO to Nigeria,18975.7,2012,Sweden,Return Operations,Return Operations Sector
2012/414,LBS,National Bureau of Investigation,NA,2012/LBS/03 JO Eurocup 2012,21906,2012,Sweden,Eurocup,Land Borders Sector
2012/470,ROS,National Bureau of Investigation,NA,2012/ROS/21 JRO to Nigeria & Ghana,5853.2,2012,Sweden,Return Operations,Return Operations Sector
2012/518,ROS,National Bureau of Investigation,NA,2012/ROS/26 Joint Operation to Kosovo,65650,2012,Sweden,Joint Operation to Kosovo,Return Operations Sector
2012/546,SBS,National Bureau of Investigation,NA,2012/SBS/01 EPN-Minerva 2012,24134.96,2012,Sweden,Minerva,Sea Border Sector
2012/701,ROS,National Bureau of Investigation,NA,2012/ROS/01 ATTICA 2012,20632.94,2012,Sweden,Attica,Return Operations Sector
2012/744,ROS,National Bureau of Investigation,NA,2012/ROS/29 JRO to Serbia,49138.7,2012,Sweden,Return Operations,Return Operations Sector
2012/758,SBS,National Bureau of Investigation,NA,2012/SBS/01 Mobile Operation Unit 2012,15468.35,2012,Sweden,Mobile Operation Unit 2012,Sea Border Sector
2012/805,ROS,National Bureau of Investigation,NA,2012/ROS/32 JRO to Kosovo,17850.4,2012,Sweden,Return Operations,Return Operations Sector
2012/868,ROS,National Bureau of Investigation,NA,2012/ROS/34 JRO to Georgia,19628.2,2012,Sweden,Return Operations,Return Operations Sector
2012/872,ROS,National Bureau of Investigation,NA,2012/ROS/33 JRO to Gambia,4157,2012,Sweden,Return Operations,Return Operations Sector
2012/901,ROS,National Bureau of Investigation,NA,2012/ROS/35 JRO to Nigeria,59860.94,2012,Sweden,Return Operations,Return Operations Sector
2012/932,ROS,National Bureau of Investigation,NA,2012/ROS/37 JRO to Serbia,31052,2012,Sweden,Return Operations,Return Operations Sector
2012/971,ROS,National Bureau of Investigation,NA,2012/ROS/38 JRO to Kosovo,21623,2012,Sweden,Return Operations,Return Operations Sector
2012/986,ROS,National Bureau of Investigation,NA,2012/ROS/40 JRO to Serbia,169932.98,2012,Sweden,Return Operations,Return Operations Sector
2012/1062,LBS,National Bureau of Investigation,NA,2012/LBS/04 JO Focal Points 2012,8480.1,2012,Sweden,Focal Points,Land Borders Sector
2010/738/,LBS,National Bureau of Investigation,NA,2010/OPS/21 Focal Points 2010 Land,1362.2,2011,Sweden,Focal Points,Land Borders Sector
2011/3/,ROS,National Bureau of Investigation,NA,2010/OPS/68 JRO to Nigeria,5660.2,2011,Sweden,Return Operations,Return Operations Sector
2011/28/,ROS,National Bureau of Investigation,NA,2010/OPS/67 JRO to Nigeria on 7/02/2011,5286.4,2011,Sweden,Return Operations,Return Operations Sector
2011/34/,ROS,National Bureau of Investigation,NA,2010/OPS/69 JRO to Kosovo on 15.02.2011,37273.22,2011,Sweden,Return Operations,Return Operations Sector
2011/77/,ROS,National Bureau of Investigation,NA,2011/ROS/01 Attica 2011,27910.17,2011,Sweden,Attica,Return Operations Sector
2011/108/,LBS,National Bureau of Investigation,NA,2011/LBS/01 JO Focal Points 2011 Land,18282.43,2011,Sweden,Focal Points,Land Borders Sector
2011/123/,ROS,National Bureau of Investigation,NA,2011/ROS/12 JRO to Iraq on 9-10.03.2011,190670.58,2011,Sweden,Return Operations,Return Operations Sector
2011/154/,ROS,National Bureau of Investigation,NA,2011/ROS/10 JRO to Ukraine 30 March 2011,21433.79,2011,Sweden,Return Operations,Return Operations Sector
2011/160/,ROS,National Bureau of Investigation,NA,2011/ROS/15 JRO to Nigeria on 30.03.-1.04.2011,10404,2011,Sweden,Return Operations,Return Operations Sector
2011/218/,ROS,National Bureau of Investigation,NA,2011/ROS/16 JRO to Kosovo on 12-13 April 2011,10970.6,2011,Sweden,Return Operations,Return Operations Sector
2011/293/,SBS,National Bureau of Investigation,NA,2011/SBS/01 EPN-Aeneas 2011 and EPN- Hermes 2011,20188.06,2011,Sweden,Hermes,Sea Border Sector
2011/434/,ROS,National Bureau of Investigation,NA,2011/ROS/20 JRO to Serbia,7641.56,2011,Sweden,Return Operations,Return Operations Sector
2011/446/,ROS,National Bureau of Investigation,NA,2011/ROS/22 JRO to Nigeria,40274.5,2011,Sweden,Return Operations,Return Operations Sector
2011/447/,ROS,National Bureau of Investigation,NA,2011/ROS/24 JRO to Ukraine and Georgia,18084.5,2011,Sweden,Return Operations,Return Operations Sector
2011/455/,ROS,National Bureau of Investigation,NA,2011/ROS/23 JRO to Kosovo,30969.6,2011,Sweden,Return Operations,Return Operations Sector
2011/459/,ROS,National Bureau of Investigation,NA,2011/ROS/01 Attica 2011,25453.45,2011,Sweden,Attica,Return Operations Sector
2011/487/,LBS,National Bureau of Investigation,NA,2011/LBS/01 JO Focal Points 2011 Land,16059.9,2011,Sweden,Focal Points,Land Borders Sector
2011/520/,ROS,National Bureau of Investigation,NA,2011/ROS/18 JRO to Nigeria&Gambia,5142.2,2011,Sweden,Return Operations,Return Operations Sector
2011/738/,ROS,National Bureau of Investigation,NA,2011/ROS/01 Attica 2011,28860.67,2011,Sweden,Attica,Return Operations Sector
2011/821/,ABS,National Bureau of Investigation,NA,2011/ABS/01 JO Hammer 2011,5401.54,2011,Sweden,Hammer,Air Border Sector
2011/833/,ROS,National Bureau of Investigation,NA,2011/ROS/31 JRO to Serbia,10371.5,2011,Sweden,Return Operations,Return Operations Sector
2011/841/,ROS,National Bureau of Investigation,NA,2011/ROS/32 JRO to Nigeria,5128.5,2011,Sweden,Return Operations,Return Operations Sector
2011/881/,ROS,National Bureau of Investigation,NA,2011/ROS/30 JRO to Iraq,254078.6,2011,Sweden,Return Operations,Return Operations Sector
2011/884/,SBS,National Bureau of Investigation,NA,2011/SBS/02 Poseidon Sea 2011,20183,2011,Sweden,Poseidon,Sea Border Sector
2011/887/,ROS,National Bureau of Investigation,NA,2011/ROS/01 Attica 2011,28752.53,2011,Sweden,Attica,Return Operations Sector
2011/890/,SBS,National Bureau of Investigation,NA,2011/SBS/01 EPN-Aeneas 2011,14935.75,2011,Sweden,Aeneas,Sea Border Sector
2011/914/,ABS,National Bureau of Investigation,NA,2011/ABS/01 JO Hammer 2011,5946.89,2011,Sweden,Hammer,Air Border Sector
2011/934/,ROS,National Bureau of Investigation,NA,2011/ROS/36 JRO to Ukraine and Georgia,24342.5,2011,Sweden,Return Operations,Return Operations Sector
2011/936/,LBS,National Bureau of Investigation,NA,2011/LBS/01 JO Focal Points 2011 Land,33528.21,2011,Sweden,Focal Points,Land Borders Sector
2011/975/,ROS,National Bureau of Investigation,NA,2011/ROS/39 JRO to Serbia,31114.5,2011,Sweden,Return Operations,Return Operations Sector
2011/983/,ROS,National Bureau of Investigation,NA,2011/ROS/37 JRO to Kosovo,11135.8,2011,Sweden,Return Operations,Return Operations Sector
2011/1039/,ROS,National Bureau of Investigation,NA,2011/ROS/01 Attica 2011,20700.36,2011,Sweden,Attica,Return Operations Sector
2011/1059/,ROS,National Bureau of Investigation,NA,"2011/ROS/47 JRO to Lagos, Nigeria",19848.2,2011,Sweden,Return Operations,Return Operations Sector
2011/1088/,ROS,National Bureau of Investigation,NA,2011/ROS/44 JRO to Kosovo,38102.6,2011,Sweden,Return Operations,Return Operations Sector
2011/1104/,ROS,National Bureau of Investigation,NA,2011/ROS/45 JRO to Iraq,158062.4,2011,Sweden,Return Operations,Return Operations Sector
2011/1110/,ROS,National Bureau of Investigation,NA,2011/ROS/46 JRO to Nigeria,20194,2011,Sweden,Return Operations,Return Operations Sector
2010/1/,ROS,National Criminal Police,NA,2009/OPS/62 Joint Return Operation to Kosovo and Albania,35476.15,2010,Sweden,Return Operations,Return Operations Sector
2010/54/,LBS,National Criminal Police,NA,2010/OPS/19 JO Jupiter 2010 I phase,7963.5,2010,Sweden,Jupiter,Land Borders Sector
2010/62/,ROS,National Criminal Police,NA,2010/OPS/27 JRO to Iraq on 24.02.2010,170383.35,2010,Sweden,Return Operations,Return Operations Sector
2010/91/,ROS,National Criminal Police,NA,2010/OPS/26 JRO to Nigeria and Gambia on 3 March 2010,13485.4,2010,Sweden,Return Operations,Return Operations Sector
2010/95/,ROS,National Criminal Police,NA,2010/OPS/29 JRO to Nigeria on 10.03.2010,32835.03,2010,Sweden,Return Operations,Return Operations Sector
2010/143/,ROS,National Criminal Police,NA,2010/OPS/18 Attica 2010,24298.56,2010,Sweden,Attica,Return Operations Sector
2010/175/,ROS,National Criminal Police,NA,2010/OPS/32 JOR to Georgia and Armenia on 30 March 2010,17754.39,2010,Sweden,JOR to Georgia and Armenia on 30 March 2010,Return Operations Sector
2010/210/,ROS,National Criminal Police,NA,2010/OPS/39 JRO to Nigeria,12431.37,2010,Sweden,Return Operations,Return Operations Sector
2010/225/,ROS,National Criminal Police,NA,2010/OPS/40 JRO to Georgia and Armenia,18338.62,2010,Sweden,Return Operations,Return Operations Sector
2010/266/,ROS,National Criminal Police,NA,2010/OPS/43 JRO to Kosovo,53282.57,2010,Sweden,Return Operations,Return Operations Sector
2010/316/,SBS,National Criminal Police,NA,2010/OPS/17 JO Poseidon 2010 Sea,36964.2,2010,Sweden,Poseidon,Sea Border Sector
2010/317/,ROS,National Criminal Police,NA,2010/OPS/45 JRO to Iraq,267220,2010,Sweden,Return Operations,Return Operations Sector
2010/374/,ROS,National Criminal Police,NA,2010/OPS/49 JRO to Kosovo,39945.45,2010,Sweden,Return Operations,Return Operations Sector
2010/498/,LBS,National Criminal Police,NA,2010/OPS/19 JO Jupiter 2010 III phase,6637.1,2010,Sweden,Jupiter,Land Borders Sector
2010/506/,ROS,National Criminal Police,NA,2010/OPS/18 Attica 2010,8196.1,2010,Sweden,Attica,Return Operations Sector
2010/553/,ROS,National Criminal Police,NA,2010/OPS/57 JRO to Iraq 22-23.09.2010,271344.59,2010,Sweden,Return Operations,Return Operations Sector
2010/587/,ROS,National Criminal Police,NA,2010/OPS/18 Attica 2010,6440.32,2010,Sweden,Attica,Return Operations Sector
2010/598/,ROS,National Criminal Police,NA,2010/OPS/18 Attica 2010,16590.35,2010,Sweden,Attica,Return Operations Sector
2010/633/,ROS,National Criminal Police,NA,2010/OPS/60 JRO to Nigeria and Cameroon,14118.85,2010,Sweden,Return Operations,Return Operations Sector
2010/664/,ROS,National Criminal Police,NA,2010/OPS/18 Attica 2010,30325.38,2010,Sweden,Attica,Return Operations Sector
2010/692/,SBS,National Criminal Police,NA,2010/OPS/17 JO Poseidon 2010 Sea,647883,2010,Sweden,Poseidon,Sea Border Sector
2010/708/,ROS,National Criminal Police,NA,2010/OPS/65 JRO to Nigeria,36352.11,2010,Sweden,Return Operations,Return Operations Sector
2010/717/,PRU,National Criminal Police,NA,2010/PRU/09 RABIT 2010,82136.32,2010,Sweden,RABIT 2010,Pooled Resources Unit
2010/728/,ROS,National Criminal Police,NA,2010/OPS/66 JRO Kosovo,49771.9,2010,Sweden,Return Operations,Return Operations Sector
2010/738/,LBS,National Criminal Police,NA,2010/OPS/21 JO Focal Points Land 2010,6066.3,2010,Sweden,Focal Points,Land Borders Sector
2009/019/,ABS,National Criminal Police,NA,2008/OPS/27 - Hammer 2008,38230.8,2009,Sweden,Hammer,Air Border Sector
2009/102/,ROS,National Criminal Police,NA,2008/OPS/44 - JRO-NGA,36688.72,2009,Sweden,Return Operations,Return Operations Sector
2009/109/,ROS,National Criminal Police,NA,2009/OPS/32 - JRO - MNG,158568.31,2009,Sweden,Return Operations,Return Operations Sector
2009/153/,ROS,National Criminal Police,NA,2009/OPS/33 - JRO - KOS & ALB,6333.9,2009,Sweden,Return Operations,Return Operations Sector
2009/191/,SBS,National Criminal Police,NA,2009/OPS/18 - Zeus 2009,13727.16,2009,Sweden,- Zeus 2009,Sea Border Sector
2009/248/,ROS,National Criminal Police,NA,2009/OPS/41 - JRO-NGA,36361,2009,Sweden,Return Operations,Return Operations Sector
2009/261/,ROS,National Criminal Police,NA,2009/OPS/44 - JRO-ARM-GEO-24-25 June 2009,28691.04,2009,Sweden,Return Operations,Return Operations Sector
2009/332/,ABS,National Criminal Police,NA,2009/OPS/21 - Hammer 2009,21236.5,2009,Sweden,Hammer,Air Border Sector
2009/363/,ROS,National Criminal Police,NA,2009/OPS/50 - JRO-KOS-ALB-8 Sept 2009,26460.94,2009,Sweden,Return Operations,Return Operations Sector
2009/381/,SBS,National Criminal Police,NA,2009/OPS/17 - Poseidon 2009,512980,2009,Sweden,Poseidon,Sea Border Sector
2009/398/,SBS,National Criminal Police,NA,2009/OPS/17 - Poseidon 2009,29521,2009,Sweden,Poseidon,Sea Border Sector
2009/402/,ROS,National Criminal Police,NA,2009/OPS/55 - JRO to Mongolia 3/11/2009,178400,2009,Sweden,Return Operations,Return Operations Sector
2009/403/,ROS,National Criminal Police,NA,2009/OPS/48 - Attica,11338.09,2009,Sweden,Attica,Return Operations Sector
2009/451/,ABS,National Criminal Police,NA,2009/OPS/21 - Hammer 2009,13937.45,2009,Sweden,Hammer,Air Border Sector
2009/472/,ROS,National Criminal Police,NA,2009/OPS/67 - JRO to Burundi,303374.25,2009,Sweden,Return Operations,Return Operations Sector
2008/029/,ABS,National Criminal Police,NA,2008/OPS/08/Zarathustra,5905,2008,Sweden,2008/OPS/08/Zarathustra,Air Border Sector
2008/094/,LBS,National Criminal Police,NA,2008/OPS/07 Poseidon,14796.33,2008,Sweden,Poseidon,Land Borders Sector
2008/135/,ABS,National Criminal Police,NA,2008/OPS/23 Eurocup 2008,34104.6,2008,Sweden,Eurocup,Air Border Sector
2008/217/,LBS,National Criminal Police,NA,2008/OPS/07 Poseidon,23137.16,2008,Sweden,Poseidon,Land Borders Sector
2008/254/,SBS,National Criminal Police,NA,2008/OPS/07 Poseidon,29173.6,2008,Sweden,Poseidon,Sea Border Sector
2008/353/,ROS,National Criminal Police,NA,2008/OPS/39-SE-Grant-JRO- MNG,143832,2008,Sweden,Return Operations,Return Operations Sector
